13 May 159.00 (SPY71324E159),4.44,0.0,5.05,8.10,0,307,13 May 159.00 (SPY71324Q159),0.17,0.0,0.12,0.14,0,352,
13 May 159.00 (SPYJ1324E159),0.0,0.0,4.48,8.87,0,0,13 May 159.00 (SPYJ1324Q159),0.0,0.0,0.0,3.94,0,0,
13 May 160.00 (SPY1324E160),5.79,+0.39,5.76,5.85,226,8133,13 May 160.00 (SPY1324Q160),0.17,-0.06,0.17,0.18,1640,20408,
13 May 160.00 (SPY71324E160),3.30,0.0,4.15,6.75,0,184,13 May 160.00 (SPY71324Q160),0.50,0.0,0.17,0.19,0,667,
13 May 160.00 (SPYJ1324E160),0.0,0.0,3.33,7.93,0,0,13 May 160.00 (SPYJ1324Q160),0.0,0.0,0.0,4.01,0,0,
13 May 161.00 (SPY1324E161),4.87,+0.38,4.85,4.91,304,16778,13 May 161.00 (SPY1324Q161),0.24,-0.07,0.24,0.25,685,46886,
13 May 161.00 (SPY71324E161),2.71,0.0,4.10,5.60,0,1055,13 May 161.00 (SPY71324Q161),0.72,0.0,0.23,0.25,0,17,
13 May 161.00 (SPYJ1324E161),0.0,0.0,2.43,7.03,0,0,13 May 161.00 (SPYJ1324Q161),0.0,0.0,0.0,4.11,0,0,
13 May 162.00 (SPY1324E162),3.95,+0.32,3.96,4.00,190,11570,13 May 162.00 (SPY1324Q162),0.34,-0.07,0.33,0.34,1935,34846,
13 May 162.00 (SPY71324E162),1.99,0.0,3.94,4.00,0,2053,13 May 162.00 (SPY71324Q162),0.52,0.0,0.33,0.34,0,170,
13 May 162.00 (SPYJ1324E162),0.0,0.0,1.53,6.13,0,0,13 May 162.00 (SPYJ1324Q162),0.0,0.0,0.0,4.27,0,0,
13 May 163.00 (SPY1324E163),3.14,+0.29,3.10,3.14,213,17759,13 May 163.00 (SPY1324Q163),0.47,-0.12,0.47,0.48,6744,58718,
13 May 163.00 (SPYJ1324E163),0.0,0.0,0.75,5.09,0,0,13 May 163.00 (SPYJ1324Q163),0.0,0.0,0.0,4.57,0,0,
13 May 164.00 (SPY1324E164),2.32,+0.25,2.31,2.33,2074,71059,13 May 164.00 (SPY1324Q164),0.68,-0.15,0.67,0.69,3471,25451,
13 May 164.00 (SPYJ1324E164),0.99,0.0,0.02,4.58,0,10,13 May 164.00 (SPYJ1324Q164),1.13,0.0,0.0,4.59,0,6,
13 May 165.00 (SPY1324E165),1.61,+0.17,1.61,1.63,3242,22565,13 May 165.00 (SPY1324Q165),1.00,-0.18,0.96,0.98,5048,10917,
13 May 165.00 (SPY71324E165),1.56,+0.16,1.60,1.63,8,767,13 May 165.00 (SPY71324Q165),1.20,0.0,0.96,0.98,0,49,
13 May 165.00 (SPYJ1324E165),0.93,0.0,0.0,4.59,0,10,13 May 165.00 (SPYJ1324Q165),0.0,0.0,0.0,4.59,0,0,
13 May 166.00 (SPY1324E166),1.03,+0.14,1.02,1.03,3004,27774,13 May 166.00 (SPY1324Q166),1.38,-0.26,1.38,1.39,3321,2134,
13 May 166.00 (SPY71324E166),0.83,+0.04,1.02,1.04,10,13,13 May 166.00 (SPY71324Q166),1.70,0.0,1.37,1.40,0,24,
13 May 166.00 (SPYJ1324E166),0.0,0.0,0.0,4.59,0,0,13 May 166.00 (SPYJ1324Q166),0.0,0.0,0.0,4.59,0,0,
13 May 167.00 (SPY1324E167),0.60,+0.09,0.59,0.60,5369,11381,13 May 167.00 (SPY1324Q167),2.00,-0.24,1.94,1.96,921,5877,
13 May 167.00 (SPY71324E167),0.19,0.0,0.59,0.61,0,149,13 May 167.00 (SPY71324Q167),0.0,0.0,1.92,1.99,0,0,
13 May 167.00 (SPYJ1324E167),0.0,0.0,0.0,4.55,0,0,13 May 167.00 (SPYJ1324Q167),0.0,0.0,0.02,4.59,0,0,
13 May 168.00 (SPY1324E168),0.32,+0.05,0.32,0.33,8873,1442,13 May 168.00 (SPY1324Q168),2.70,-0.32,2.67,2.74,140,1027,
13 May 168.00 (SPYJ1324E168),0.0,0.0,0.0,4.19,0,0,13 May 168.00 (SPYJ1324Q168),0.0,0.0,0.53,5.13,0,0,
13 May 169.00 (SPY1324E169),0.17,+0.01,0.16,0.18,8435,3074,13 May 169.00 (SPY1324Q169),3.90,-0.20,3.50,3.59,20,122,
13 May 169.00 (SPYJ1324E169),0.0,0.0,0.0,4.05,0,0,13 May 169.00 (SPYJ1324Q169),0.0,0.0,1.40,6.00,0,0,
13 May 170.00 (SPY1324E170),0.10,+0.02,0.09,0.10,544,2164,13 May 170.00 (SPY1324Q170),4.50,-0.44,4.42,4.51,54,67,
13 May 170.00 (SPY71324E170),0.06,0.0,0.08,0.10,0,2,13 May 170.00 (SPY71324Q170),0.0,0.0,2.97,6.10,0,0,
13 May 170.00 (SPYJ1324E170),0.0,0.0,0.0,3.95,0,0,13 May 170.00 (SPYJ1324Q170),0.0,0.0,2.39,6.73,0,0,
13 May 146.00 (SPY1331E146),14.01,0.0,19.61,19.72,0,96,13 May 146.00 (SPY1331Q146),0.03,0.0,0.03,0.04,0,4061,
13 May 147.00 (SPY1331E147),13.04,0.0,18.62,18.77,0,106,13 May 147.00 (SPY1331Q147),0.04,0.0,0.04,0.05,0,2088,
13 May 148.00 (SPY1331E148),11.98,0.0,17.62,17.73,0,25,13 May 148.00 (SPY1331Q148),0.05,0.0,0.04,0.05,0,1032,
13 May 149.00 (SPY1331E149),11.11,0.0,16.63,16.79,0,52,13 May 149.00 (SPY1331Q149),0.05,-0.01,0.05,0.06,6,40014,
13 May 150.00 (SPY1331E150),12.83,0.0,15.64,15.79,0,60,13 May 150.00 (SPY1331Q150),0.06,-0.01,0.05,0.06,20,17623,
13 May 151.00 (SPY1331E151),11.89,0.0,14.64,14.80,0,40,13 May 151.00 (SPY1331Q151),0.07,+0.01,0.06,0.07,1,54968,
13 May 152.00 (SPY1331E152),11.52,0.0,13.65,13.76,0,105,13 May 152.00 (SPY1331Q152),0.07,0.0,0.07,0.08,315,14659,
13 May 152.50 (SPY71331E152.5),0.0,0.0,11.09,14.71,0,0,13 May 152.50 (SPY71331Q152.5),0.0,0.0,0.07,0.09,0,0,
13 May 152.50 (SPYJ1331E152.5),0.0,0.0,10.92,15.42,0,0,13 May 152.50 (SPYJ1331Q152.5),0.0,0.0,0.0,3.83,0,0,
13 May 153.00 (SPY1331E153),9.84,0.0,12.66,12.78,0,141,13 May 153.00 (SPY1331Q153),0.09,0.0,0.09,0.10,16673,24479,
13 May 153.00 (SPY71331E153),0.0,0.0,10.55,14.16,0,0,13 May 153.00 (SPY71331Q153),0.0,0.0,0.07,0.10,0,0,
13 May 153.00 (SPYJ1331E153),0.0,0.0,10.42,14.81,0,0,13 May 153.00 (SPYJ1331Q153),0.0,0.0,0.0,3.84,0,0,
13 May 153.50 (SPY71331E153.5),0.0,0.0,10.03,13.70,0,0,13 May 153.50 (SPY71331Q153.5),0.82,0.0,0.07,0.10,0,1,
13 May 153.50 (SPYJ1331E153.5),0.0,0.0,9.92,14.43,0,0,13 May 153.50 (SPYJ1331Q153.5),0.0,0.0,0.0,3.85,0,0,
13 May 154.00 (SPY1331E154),10.34,0.0,11.67,11.83,0,297,13 May 154.00 (SPY1331Q154),0.10,+0.01,0.09,0.10,228,60380,
13 May 154.00 (SPY71331E154),8.64,0.0,9.54,13.20,0,0,13 May 154.00 (SPY71331Q154),0.0,0.0,0.08,0.11,0,0,
13 May 154.00 (SPYJ1331E154),0.0,0.0,9.43,13.94,0,0,13 May 154.00 (SPYJ1331Q154),0.0,0.0,0.0,3.87,0,0,
13 May 154.50 (SPY71331E154.5),0.0,0.0,9.05,12.79,0,0,13 May 154.50 (SPY71331Q154.5),0.0,0.0,0.09,0.12,0,0,
13 May 154.50 (SPYJ1331E154.5),0.0,0.0,8.94,13.54,0,0,13 May 154.50 (SPYJ1331Q154.5),0.0,0.0,0.0,3.88,0,0,
13 May 155.00 (SPY1331E155),9.36,0.0,10.69,10.79,0,251,13 May 155.00 (SPY1331Q155),0.13,+0.02,0.11,0.12,343,24377,
13 May 155.00 (SPY71331E155),0.0,0.0,8.56,12.30,0,0,13 May 155.00 (SPY71331Q155),0.22,0.0,0.10,0.12,0,11,
13 May 155.00 (SPYJ1331E155),0.0,0.0,8.44,13.04,0,0,13 May 155.00 (SPYJ1331Q155),0.0,0.0,0.0,3.90,0,0,
13 May 155.50 (SPY71331E155.5),0.0,0.0,8.30,11.40,0,0,13 May 155.50 (SPY71331Q155.5),1.41,0.0,0.11,0.13,0,50,
13 May 155.50 (SPYJ1331E155.5),0.0,0.0,7.95,12.55,0,0,13 May 155.50 (SPYJ1331Q155.5),0.0,0.0,0.0,3.92,0,0,
13 May 156.00 (SPY1331E156),9.65,+0.31,9.71,9.81,60,495,13 May 156.00 (SPY1331Q156),0.14,+0.01,0.13,0.14,139,7011,
13 May 156.00 (SPY71331E156),0.0,0.0,8.90,11.10,0,0,13 May 156.00 (SPY71331Q156),0.57,0.0,0.12,0.14,0,1,
13 May 156.00 (SPYJ1331E156),0.0,0.0,7.27,11.87,0,0,13 May 156.00 (SPYJ1331Q156),0.0,0.0,0.0,3.94,0,0,
13 May 156.50 (SPY71331E156.5),4.44,0.0,7.52,10.80,0,3,13 May 156.50 (SPY71331Q156.5),0.53,0.0,0.13,0.16,0,2,
13 May 156.50 (SPYJ1331E156.5),0.0,0.0,6.98,11.58,0,0,13 May 156.50 (SPYJ1331Q156.5),0.0,0.0,0.0,3.96,0,0,
13 May 157.00 (SPY1331E157),8.75,+1.45,8.74,8.84,30,930,13 May 157.00 (SPY1331Q157),0.18,-0.01,0.16,0.17,724,19514,
13 May 157.00 (SPY71331E157),3.55,0.0,7.95,10.10,0,152,13 May 157.00 (SPY71331Q157),0.50,0.0,0.15,0.17,0,3,
13 May 157.00 (SPYJ1331E157),0.0,0.0,6.30,10.90,0,0,13 May 157.00 (SPYJ1331Q157),0.0,0.0,0.0,3.99,0,0,
13 May 157.50 (SPY71331E157.5),3.00,0.0,7.45,9.65,0,1,13 May 157.50 (SPY71331Q157.5),0.79,0.0,0.17,0.19,0,46,
13 May 157.50 (SPYJ1331E157.5),0.0,0.0,5.81,10.41,0,0,13 May 157.50 (SPYJ1331Q157.5),0.0,0.0,0.0,4.02,0,0,
13 May 158.00 (SPY1331E158),7.47,0.0,7.78,7.88,0,4054,13 May 158.00 (SPY1331Q158),0.20,-0.02,0.19,0.20,572,58203,
13 May 158.00 (SPY71331E158),3.33,0.0,6.11,9.30,0,554,13 May 158.00 (SPY71331Q158),1.56,0.0,0.19,0.21,0,1,
13 May 158.00 (SPYJ1331E158),0.0,0.0,5.33,9.93,0,0,13 May 158.00 (SPYJ1331Q158),0.0,0.0,0.0,4.06,0,0,
13 May 158.50 (SPY71331E158.5),3.98,0.0,6.45,8.85,0,1,13 May 158.50 (SPY71331Q158.5),0.78,0.0,0.21,0.23,0,220,
13 May 158.50 (SPYJ1331E158.5),0.0,0.0,4.86,9.46,0,0,13 May 158.50 (SPYJ1331Q158.5),0.0,0.0,0.0,4.10,0,0,
13 May 159.00 (SPY1331E159),6.75,+0.23,6.83,6.93,50,15133,13 May 159.00 (SPY1331Q159),0.25,-0.04,0.24,0.25,232,36383,
13 May 159.00 (SPY71331E159),2.49,0.0,5.30,8.35,0,3,13 May 159.00 (SPY71331Q159),0.29,-0.46,0.24,0.26,72,11,
13 May 159.00 (SPYJ1331E159),0.0,0.0,4.39,8.99,0,0,13 May 159.00 (SPYJ1331Q159),0.0,0.0,0.0,4.14,0,0,
13 May 159.50 (SPY71331E159.5),3.30,0.0,5.60,7.65,0,193,13 May 159.50 (SPY71331Q159.5),0.42,0.0,0.27,0.29,0,28,
13 May 159.50 (SPYJ1331E159.5),0.0,0.0,3.96,8.56,0,0,13 May 159.50 (SPYJ1331Q159.5),0.0,0.0,0.0,4.19,0,0,
13 May 160.00 (SPY1331E160),5.58,+0.05,5.91,6.00,12,7312,13 May 160.00 (SPY1331Q160),0.32,-0.06,0.31,0.32,2503,35352,
13 May 160.00 (SPY71331E160),3.52,0.0,5.15,6.70,0,325,13 May 160.00 (SPY71331Q160),1.01,0.0,0.31,0.33,0,16,
13 May 160.00 (SPYJ1331E160),0.0,0.0,3.48,8.08,0,0,13 May 160.00 (SPYJ1331Q160),0.38,0.0,0.0,4.25,0,3,
13 May 160.50 (SPY71331E160.5),2.91,0.0,4.75,6.25,0,387,13 May 160.50 (SPY71331Q160.5),1.30,0.0,0.35,0.37,0,1,
13 May 160.50 (SPYJ1331E160.5),0.0,0.0,3.05,7.65,0,0,13 May 160.50 (SPYJ1331Q160.5),0.57,0.0,0.0,4.33,0,10,
13 May 161.00 (SPY71331E161),2.66,0.0,4.30,5.85,0,17,13 May 161.00 (SPY71331Q161),0.59,0.0,0.41,0.43,0,213,
13 May 161.00 (SPYJ1331E161),0.0,0.0,2.61,7.21,0,0,13 May 161.00 (SPYJ1331Q161),0.66,0.0,0.0,4.42,0,3,
13 May 161.50 (SPY71331E161.5),1.05,0.0,4.60,4.66,0,5,13 May 161.50 (SPY71331Q161.5),0.62,0.0,0.47,0.48,0,9,
13 May 161.50 (SPYJ1331E161.5),0.0,0.0,2.18,6.78,0,0,13 May 161.50 (SPYJ1331Q161.5),0.0,0.0,0.0,4.52,0,0,
13 May 162.00 (SPY1331E162),3.99,+0.32,4.18,4.22,190,7229,13 May 162.00 (SPY1331Q162),0.55,-0.08,0.55,0.56,1599,24409,
13 May 162.00 (SPY71331E162),2.76,0.0,4.17,4.23,0,1021,13 May 162.00 (SPY71331Q162),1.33,0.0,0.54,0.56,0,3500,
13 May 162.00 (SPYJ1331E162),0.0,0.0,1.76,6.36,0,0,13 May 162.00 (SPYJ1331Q162),0.0,0.0,0.0,4.60,0,0,
13 May 163.00 (SPY1331E163),3.36,+0.25,3.37,3.40,301,26429,13 May 163.00 (SPY1331Q163),0.75,-0.08,0.72,0.73,1574,16796,
13 May 163.00 (SPY71331E163),0.0,0.0,3.36,3.41,0,0,13 May 163.00 (SPY71331Q163),0.85,0.0,0.71,0.74,0,27,
13 May 163.00 (SPYJ1331E163),0.0,0.0,1.01,5.35,0,0,13 May 163.00 (SPYJ1331Q163),1.09,0.0,0.0,4.59,0,13,
13 May 164.00 (SPY1331E164),2.60,+0.20,2.61,2.64,1439,43514,13 May 164.00 (SPY1331Q164),0.98,-0.13,0.96,0.98,2563,8546,
13 May 164.00 (SPY71331E164),1.31,0.0,2.61,2.64,0,5,13 May 164.00 (SPY71331Q164),1.00,-0.26,0.95,0.98,46,1440,
13 May 164.00 (SPYJ1331E164),0.0,0.0,0.26,4.58,0,0,13 May 164.00 (SPYJ1331Q164),1.41,0.0,0.0,4.59,0,9,
13 May 165.00 (SPY1331E165),1.91,+0.16,1.93,1.96,4326,82183,13 May 165.00 (SPY1331Q165),1.30,-0.16,1.28,1.29,2939,7465,
13 May 165.00 (SPY71331E165),1.00,0.0,1.93,1.96,0,1,13 May 165.00 (SPY71331Q165),1.66,0.0,1.28,1.30,0,15,
13 May 165.00 (SPYJ1331E165),0.72,0.0,0.0,4.59,0,10,13 May 165.00 (SPYJ1331Q165),0.0,0.0,0.0,4.59,0,0,
13 May 166.00 (SPY1331E166),1.34,+0.14,1.35,1.37,1459,64644,13 May 166.00 (SPY1331Q166),1.71,-0.20,1.70,1.71,2590,1553,
13 May 166.00 (SPY71331E166),0.84,0.0,1.35,1.38,0,1,13 May 166.00 (SPY71331Q166),0.0,0.0,1.70,1.72,0,0,
13 May 166.00 (SPYJ1331E166),0.55,0.0,0.0,4.59,0,10,13 May 166.00 (SPYJ1331Q166),0.0,0.0,0.0,4.59,0,0,
13 May 167.00 (SPY1331E167),0.90,+0.11,0.89,0.90,6624,84876,13 May 167.00 (SPY1331Q167),2.25,-0.43,2.23,2.26,396,437,
13 May 167.00 (SPY71331E167),0.33,0.0,0.89,0.92,0,2,13 May 167.00 (SPY71331Q167),0.0,0.0,2.23,2.26,0,0,
13 May 167.00 (SPYJ1331E167),0.0,0.0,0.0,4.59,0,0,13 May 167.00 (SPYJ1331Q167),0.0,0.0,0.24,4.59,0,0,
13 May 168.00 (SPY1331E168),0.55,+0.06,0.55,0.57,7575,39562,13 May 168.00 (SPY1331Q168),2.95,-0.31,2.89,2.91,99,379,
13 May 168.00 (SPY71331E168),0.0,0.0,0.55,0.58,0,0,13 May 168.00 (SPY71331Q168),0.0,0.0,2.89,2.94,0,0,
13 May 168.00 (SPYJ1331E168),0.0,0.0,0.0,4.59,0,0,13 May 168.00 (SPYJ1331Q168),0.0,0.0,0.96,5.26,0,0,
13 May 169.00 (SPY1331E169),0.33,+0.04,0.33,0.34,840,4730,13 May 169.00 (SPY1331Q169),3.75,-0.45,3.66,3.75,101,181,
13 May 169.00 (SPY71331E169),0.0,0.0,0.33,0.35,0,0,13 May 169.00 (SPY71331Q169),0.0,0.0,3.00,4.45,0,0,
13 May 169.00 (SPYJ1331E169),0.0,0.0,0.0,4.37,0,0,13 May 169.00 (SPYJ1331Q169),0.0,0.0,1.55,6.15,0,0,
13 May 170.00 (SPY1331E170),0.19,+0.03,0.19,0.20,5840,6098,13 May 170.00 (SPY1331Q170),5.14,0.0,4.52,4.61,0,171,
13 May 170.00 (SPY71331E170),0.0,0.0,0.19,0.21,0,0,13 May 170.00 (SPY71331Q170),0.0,0.0,3.80,5.35,0,0,
13 May 170.00 (SPYJ1331E170),0.0,0.0,0.0,4.21,0,0,13 May 170.00 (SPYJ1331Q170),0.0,0.0,2.43,7.03,0,0,
13 May 172.00 (SPY1331E172),0.07,+0.03,0.07,0.08,24,5,13 May 172.00 (SPY1331Q172),0.0,0.0,6.38,6.50,0,0,
13 May 173.00 (SPY1331E173),0.04,0.0,0.04,0.05,0,1029,13 May 173.00 (SPY1331Q173),0.0,0.0,7.36,7.47,0,0,
13 Jun 146.00 (SPY1307F146),0.0,0.0,19.65,19.80,0,0,13 Jun 146.00 (SPY1307R146),0.0,0.0,0.05,0.07,0,0,
13 Jun 147.00 (SPY1307F147),16.50,0.0,18.65,18.81,0,1,13 Jun 147.00 (SPY1307R147),0.06,0.0,0.05,0.07,0,794,
13 Jun 147.00 (SPY71307F147),0.0,0.0,16.52,20.29,0,0,13 Jun 147.00 (SPY71307R147),0.0,0.0,0.05,0.08,0,0,
13 Jun 147.00 (SPYJ1307F147),0.0,0.0,16.42,20.82,0,0,13 Jun 147.00 (SPYJ1307R147),0.0,0.0,0.0,3.65,0,0,
13 Jun 148.00 (SPY1307F148),0.0,0.0,17.66,17.81,0,0,13 Jun 148.00 (SPY1307R148),0.07,0.0,0.06,0.08,0,657,
13 Jun 148.00 (SPY71307F148),0.0,0.0,15.56,19.20,0,0,13 Jun 148.00 (SPY71307R148),0.0,0.0,0.06,0.09,0,0,
13 Jun 148.00 (SPYJ1307F148),0.0,0.0,15.43,19.83,0,0,13 Jun 148.00 (SPYJ1307R148),0.0,0.0,0.0,3.67,0,0,
13 Jun 149.00 (SPY1307F149),0.0,0.0,16.67,16.82,0,0,13 Jun 149.00 (SPY1307R149),0.08,0.0,0.07,0.09,0,1,
13 Jun 149.00 (SPY71307F149),0.0,0.0,14.59,18.15,0,0,13 Jun 149.00 (SPY71307R149),0.0,0.0,0.07,0.09,0,0,
13 Jun 149.00 (SPYJ1307F149),0.0,0.0,14.44,18.84,0,0,13 Jun 149.00 (SPYJ1307R149),0.0,0.0,0.0,3.69,0,0,
13 Jun 150.00 (SPY1307F150),13.06,0.0,15.68,15.83,0,4,13 Jun 150.00 (SPY1307R150),0.10,0.0,0.08,0.10,0,376,
13 Jun 150.00 (SPY71307F150),0.0,0.0,13.58,17.15,0,0,13 Jun 150.00 (SPY71307R150),0.0,0.0,0.08,0.10,0,0,
13 Jun 150.00 (SPYJ1307F150),0.0,0.0,13.45,18.05,0,0,13 Jun 150.00 (SPYJ1307R150),0.0,0.0,0.0,3.71,0,0,
13 Jun 151.00 (SPY1307F151),12.53,0.0,14.69,14.85,0,80,13 Jun 151.00 (SPY1307R151),0.16,0.0,0.09,0.11,0,20,
13 Jun 151.00 (SPY71307F151),0.0,0.0,12.57,16.20,0,0,13 Jun 151.00 (SPY71307R151),0.0,0.0,0.09,0.12,0,0,
13 Jun 151.00 (SPYJ1307F151),0.0,0.0,12.46,16.86,0,0,13 Jun 151.00 (SPYJ1307R151),0.0,0.0,0.0,3.73,0,0,
13 Jun 152.00 (SPY1307F152),12.38,0.0,13.71,13.86,0,38,13 Jun 152.00 (SPY1307R152),0.13,0.0,0.11,0.13,0,2631,
13 Jun 152.00 (SPY71307F152),0.0,0.0,11.61,15.33,0,0,13 Jun 152.00 (SPY71307R152),0.0,0.0,0.10,0.13,0,0,
13 Jun 152.00 (SPYJ1307F152),0.0,0.0,11.48,15.87,0,0,13 Jun 152.00 (SPYJ1307R152),0.0,0.0,0.0,3.76,0,0,
13 Jun 153.00 (SPY1307F153),12.67,+0.67,12.73,12.83,14,53,13 Jun 153.00 (SPY1307R153),0.14,0.0,0.13,0.14,0,241,
13 Jun 153.00 (SPY71307F153),0.0,0.0,10.65,14.25,0,0,13 Jun 153.00 (SPY71307R153),1.17,0.0,0.12,0.15,0,10,
13 Jun 153.00 (SPYJ1307F153),0.0,0.0,10.49,15.09,0,0,13 Jun 153.00 (SPYJ1307R153),0.0,0.0,0.0,3.79,0,0,
13 Jun 154.00 (SPY1307F154),11.37,0.0,11.75,11.85,0,21,13 Jun 154.00 (SPY1307R154),0.17,0.0,0.15,0.17,0,2912,
13 Jun 154.00 (SPY71307F154),0.0,0.0,9.64,13.37,0,0,13 Jun 154.00 (SPY71307R154),0.0,0.0,0.14,0.17,0,0,
13 Jun 154.00 (SPYJ1307F154),0.0,0.0,9.52,14.12,0,0,13 Jun 154.00 (SPYJ1307R154),0.0,0.0,0.0,3.83,0,0,
13 Jun 155.00 (SPY1307F155),10.49,0.0,10.78,10.88,0,130,13 Jun 155.00 (SPY1307R155),0.20,+0.01,0.18,0.19,68,4723,
13 Jun 155.00 (SPY71307F155),0.0,0.0,8.66,12.39,0,0,13 Jun 155.00 (SPY71307R155),0.0,0.0,0.17,0.20,0,0,
13 Jun 155.00 (SPYJ1307F155),0.0,0.0,8.34,12.94,0,0,13 Jun 155.00 (SPYJ1307R155),0.0,0.0,0.0,3.88,0,0,
13 Jun 156.00 (SPY1307F156),9.52,+2.19,9.82,9.91,4,18,13 Jun 156.00 (SPY1307R156),0.25,0.0,0.21,0.23,3,5714,
13 Jun 156.00 (SPY71307F156),0.0,0.0,8.20,11.25,0,0,13 Jun 156.00 (SPY71307R156),0.26,0.0,0.21,0.24,0,52,
13 Jun 156.00 (SPYJ1307F156),0.0,0.0,7.38,11.98,0,0,13 Jun 156.00 (SPYJ1307R156),0.0,0.0,0.0,3.94,0,0,
13 Jun 157.00 (SPY1307F157),8.45,+1.72,8.87,8.96,1,74,13 Jun 157.00 (SPY1307R157),0.33,+0.05,0.26,0.28,27,5406,
13 Jun 157.00 (SPY71307F157),0.0,0.0,7.17,10.25,0,0,13 Jun 157.00 (SPY71307R157),0.75,0.0,0.25,0.28,0,120,
13 Jun 157.00 (SPYJ1307F157),0.0,0.0,6.44,11.04,0,0,13 Jun 157.00 (SPYJ1307R157),0.0,0.0,0.0,4.01,0,0,
13 Jun 158.00 (SPY1307F158),6.85,0.0,7.93,8.02,0,285,13 Jun 158.00 (SPY1307R158),0.35,-0.01,0.32,0.34,46,6080,
13 Jun 158.00 (SPY71307F158),4.85,0.0,6.45,9.45,0,10,13 Jun 158.00 (SPY71307R158),0.76,0.0,0.32,0.34,0,15,
13 Jun 158.00 (SPYJ1307F158),0.0,0.0,5.53,10.13,0,0,13 Jun 158.00 (SPYJ1307R158),0.0,0.0,0.0,4.11,0,0,
13 Jun 159.00 (SPY1307F159),6.53,0.0,7.01,7.10,0,1175,13 Jun 159.00 (SPY1307R159),0.43,-0.02,0.40,0.41,183,6485,
13 Jun 159.00 (SPY71307F159),4.64,0.0,6.25,7.90,0,0,13 Jun 159.00 (SPY71307R159),0.97,0.0,0.40,0.42,0,23,
13 Jun 159.00 (SPYJ1307F159),0.0,0.0,4.61,9.20,0,0,13 Jun 159.00 (SPYJ1307R159),0.0,0.0,0.0,4.23,0,0,
13 Jun 160.00 (SPY1307F160),5.61,0.0,6.11,6.20,0,1478,13 Jun 160.00 (SPY1307R160),0.54,-0.03,0.50,0.51,813,23875,
13 Jun 160.00 (SPY71307F160),3.32,0.0,5.10,6.95,0,255,13 Jun 160.00 (SPY71307R160),1.20,0.0,0.50,0.52,0,22,
13 Jun 160.00 (SPYJ1307F160),0.0,0.0,3.72,8.32,0,0,13 Jun 160.00 (SPYJ1307R160),0.0,0.0,0.0,4.39,0,0,
13 Jun 161.00 (SPY1307F161),4.85,+0.07,5.27,5.33,15,1955,13 Jun 161.00 (SPY1307R161),0.64,-0.08,0.63,0.64,162,9872,
13 Jun 161.00 (SPY71307F161),0.0,0.0,4.65,6.10,0,0,13 Jun 161.00 (SPY71307R161),0.80,0.0,0.62,0.65,0,35,
13 Jun 161.00 (SPYJ1307F161),0.0,0.0,2.92,7.46,0,0,13 Jun 161.00 (SPYJ1307R161),0.0,0.0,0.0,4.60,0,0,
13 Jun 162.00 (SPY71307F162),3.95,0.0,4.44,4.50,0,23,13 Jun 162.00 (SPY71307R162),1.32,0.0,0.79,0.81,0,58,
13 Jun 162.00 (SPYJ1307F162),0.0,0.0,2.11,6.45,0,0,13 Jun 162.00 (SPYJ1307R162),0.0,0.0,0.0,4.59,0,0,
13 Jun 163.00 (SPY1307F163),3.66,+0.29,3.67,3.70,12,4888,13 Jun 163.00 (SPY1307R163),1.02,-0.13,1.01,1.02,1468,10067,
13 Jun 163.00 (SPY71307F163),3.36,0.0,3.66,3.70,0,34,13 Jun 163.00 (SPY71307R163),1.67,0.0,1.00,1.02,0,14,
13 Jun 163.00 (SPYJ1307F163),0.0,0.0,1.33,5.68,0,0,13 Jun 163.00 (SPYJ1307R163),0.0,0.0,0.0,4.59,0,0,
13 Jun 164.00 (SPY1307F164),2.91,+0.21,2.94,2.95,1490,6912,13 Jun 164.00 (SPY1307R164),1.27,-0.17,1.27,1.29,1779,5168,
13 Jun 164.00 (SPY71307F164),2.62,+0.02,2.93,2.97,1,21,13 Jun 164.00 (SPY71307R164),2.19,0.0,1.26,1.29,0,38,
13 Jun 164.00 (SPYJ1307F164),1.46,0.0,0.65,4.98,0,10,13 Jun 164.00 (SPYJ1307R164),0.0,0.0,0.0,4.59,0,0,
13 Jun 165.00 (SPY1307F165),2.25,+0.15,2.27,2.29,772,15912,13 Jun 165.00 (SPY1307R165),1.64,-0.19,1.61,1.62,6998,3520,
13 Jun 165.00 (SPY71307F165),1.24,0.0,2.27,2.30,0,51,13 Jun 165.00 (SPY71307R165),2.32,0.0,1.60,1.63,0,52,
13 Jun 165.00 (SPYJ1307F165),1.16,0.0,0.0,4.59,0,12,13 Jun 165.00 (SPYJ1307R165),0.0,0.0,0.0,4.59,0,0,
13 Jun 166.00 (SPY1307F166),1.71,+0.21,1.69,1.71,675,8059,13 Jun 166.00 (SPY1307R166),2.05,-0.20,2.03,2.04,2597,2927,
13 Jun 166.00 (SPYJ1307F166),1.01,0.0,0.0,4.59,0,10,13 Jun 166.00 (SPYJ1307R166),0.0,0.0,0.02,4.59,0,0,
13 Jun 167.00 (SPY1307F167),1.21,+0.15,1.22,1.23,490,5391,13 Jun 167.00 (SPY1307R167),2.63,-0.23,2.55,2.57,37,238,
13 Jun 167.00 (SPYJ1307F167),0.0,0.0,0.0,4.59,0,0,13 Jun 167.00 (SPYJ1307R167),0.0,0.0,0.56,4.91,0,0,
